title,content
"
Driver fleeing the law crushes five-year-old 

","
NEW DELHI: A five-year-old boy died was crushed under an Eeco van, which was fleeing after hitting another man in Neb Sarai on Friday evening. The driver was caught by locals and thrashed before being handed over to police. A case of rash and negligent driving has been registered against the accused, Sushant Mazumdar. Police said that he might have been driving without a licence. 

 At around 5pm, Azam Ansari was playing outside his house with his elder borther at the Kausar Masjid area. Local residents said that Mazumdar was driving in a zigzag manner the crowded road and crushed the child under the wheels of the car. He did not realise what he had done till locals forced him to stop. It was found that he had run over another person a few moments before and was trying to flee. The child was rushed to a hospital, but he was declared dead on arrival.

"
"
Delhi cluster buses claim 2 more lives; 3 dead in 3 weeks 

","
Rashly driven orange cluster buses claimed two more lives in the capital on Wednesday, taking the death toll in accidents involving these public vehicles to three in the past three weeks. Cluster buses were involved in 17 fatal accidents last year.




On Wednesday, a speeding orange bus knocked down a biker near Ghazipur in east Delhi and dragged him under its

wheels for a few metres before stopping. The victim, Arun Kumar, 27 had got married a few days earlier.

Arun was dead by the time he could be taken to hospital. The bus driver was caught while trying to hail an autorickshaw to flee the spot. Eyewitnesses, however, said Arun was riding with earphones plugged in and did not hear the bus approaching from behind.

In the second incident, Surendra Kumar, a Ghaziabad school teacher, died in hospital on Wednesday night after being crushed under a cluster bus a few days ago. Surendra, 54, was about to get off the bus at Dilshad Garden in east Delhi when the driver suddenly started the vehicle.

Surendra fell on the road and was crushed under the rear wheel. On March 7, one person had died in a crash invovling a cluster bus.


"
"
Mayank Gandhi: Delhi will win all the food competitions 

","
TV actor Mayank Gandhi believes that if there is a competition between Delhi’s chhole bhature, Mumbai’s vada pav and Hyderabad’s biryani, then Delhi would emerge as the winner. “We score 100 on 100 when it comes to food. No other state can beat us. Only Punjab comes a close second,” he asserts. However, Mayank admits that while he loves Delhi’s chatpata khana, he can’t eat his favourite food because he is on a strict diet. “These days my diet includes grilled chicken and loads of boiled vegetables, which is sad. But kya kar sakte hain,” says the 'Splitsvilla 7' winner.
Mayank, who used to live in Rohini and then in Greater Kailash before moving to Gurgaon, tells us that he has noticed that every place in NCR has its own food preference. “While you get amazing roadside food in the north-west side of Delhi (Rohini), GK is more of a posh area with some really good high-end restaurants and cafes. Gurgaon also has an emerging pub culture but there are many places that offer authentic Haryanvi food,” he says. 


            In Video:
            Mayank Gandhi: Delhi will emerge the winner at all the food competitions"
"
Noida: 30-year-old man jumps to death from highrise in Noida 

","
NOIDA: A 30-year-old man allegedly committed suicide by jumping from a highrise residential tower at Homes 121 in Noida's Sector-121 at around 6.30am on Saturday. 


The deceased has been identified as Ravi Heliwal, a resident of Dhanbad in Jharkhand who was working with a multinational networking and telecommunications company in Noida's Sector 62. 




Initial probe suggests it to be a case of suicide.


Noida: Man commits suicide by jumping off highrise residential tower at Sector 121. https://t.co/vQmJ223PJW— TOI Noida (@TOINoida) 1553923691000

""He said on Friday that he would be taking leave on Saturday. He wasn't comfortable with night shifts so usually, he took extra leaves after doing nights. The shift had ended and he was put on the roster in the morning shift Saturday. He was an introvert and mostly kept to himself in office,"" said a company manager.

""Prima facie it seems to be a case of suicide. His family members have been informed,"" said police.

Police said the body was sent for postmortem. 


            In Video:
            Software engineer jumps to death in Noida"
"
SJM director post: Knowledge of chemistry can’t be wished away 

","
Hyderabad: Stating that there is nothing wrong in adding a degree in chemistry as an additional qualification to become eligible to compete for the post of director of a museum, the Telangana high court on Friday dismissed a petition filed by J Kedareswari of Salar Jung Museum who was aspiring to become a director of the museum. The bench of Justice Raghavendra Singh Chauhan and Justice T Amarnath Goud pronounced the verdict after hearing the petitioner and Salar Jung Museum Board. 

The petitioner was working at the museum as a keeper and has been fighting a legal battle for the last 10 years to become the director of the museum. The matter went to the Supreme Court which declared her ineligible to hold the post as she did not possess the qualifications in tune with the amended rules that brought in chemistry qualification as a prerequisite. She challenged the change in rules and sought the filling of the post in tune with the old rules because she has been fighting the case before the emergence of new rules.

However, the bench did not agree to this. ""Museums are no longer a curio shop. Painting and scriptures require chemical restorations. If the new rules make a person with a degree in chemistry eligible, it is not unreasonable”, it said. The bench also did not approve of the allegations raised by the petitioner that joint director A N Reddy of the museum was blocking her growth. 


"
"
Lacking fire safety measures Hyderabad's Shah Ghouse restaurant sealed by municipal corporation 

","
HYDERABAD: Shah Ghouse restaurant at Gachibowli has been sealed by officials of Greater Hyderabad Municipal Corporation (GHMC) on Thursday, after the official found the establishment lacks fire safety measures.


Director Of Enforcement, Vigilance and Disaster Management (EVDM), GHMC, Viswajit Kampati said the restaurant has been given 15 days to set up the required fire measures in hotel premises.

""Some five days ago, a minor fire took place at the restaurant's kitchen, thankfully there were no casualties or major loss of property. Soon after that, the department asked them to submit required documents along with explaining what all fire safety measures were taken up by them,"" said Director, Viswajit.

However, the department found that the restaurant neither has minimum fire safety equipment nor have taken no objection certificate from GHMC. ""The restaurant owner has submitted an affidavit agreeing to install the required system within 15 days. If they fail to do so, the restaurant will be sealed permanently,"" added the official.According to officials, the restaurant lacks a proper escape route and booster pump, apart from other lapses.

"
"
A farmer climbs mobile tower, other on FB live to attract CM’s attention 

","
Hyderabad: A day after chief minister K Chandrasekhar Rao responded to a facebook live video of a farmer settling his land issue in Mancherial on Wednesday, another desperate farmer on Thursday attracted the attention of chief minister to his problems in Kangdi mandal of Sangareddy district.

The farmer in question, whose name also is Sangareddy, climbed a cell phone tower and threatened to jump if his issues were not resolved. 

However, the local police and revenue officials convinced him to come down, assuring that his complaint would be looked into. Sangareddy said his family owned four acres and four guntas of land in Degulwadi village and his father Shekhar Reddy had recently sold one acre of land to a person by name Kashiram.

But while they had sold only one acre, their entire land was transferred in the name of the person, who they had sold it to. He said two officials had asked them not to raise the issue and said the family would be given Rs 3 lakh. But Sangareddy refused to take it and wanted their land restored. 

“The two officials threatened to kill me or my father, if we went to the police with a complaint,” he said.

On the other hand, the farmer from Mancherial, went live on Facebook again, thanking chief minister Chandasekhar Rao for responding to his plea and helping him get back his land. The seven acre land had been on his father Shankaraiah’s name, but local revenue officials transferred it on to the name of another person. KCR called the farmer Sharath and told him that he had asked collector Bharati Hollikeri to visit his village and solve the matter. While the collector said it had been rectified, another issue cropped up pertaining to the land.

A woman who claimed to be a relative of Sharath put out an audio in which she said KCR had not heard, her side of the story. Identifying herself as Jyothi, she said she was the daughter of Shankaraiah’s brother and said there was a dispute over the ownership of the land. An official in Mancherial collectorate told TOI that the woman had come to the collectorate. She had sought to meet the collector to explain the issue.


"
"
Hc upholds transfer of 3 Andhra IPS officers: High court upholds transfer of 3 Andhra IPS officers by Election Commission of India 

","
VIJAYAWADA: The Andhra Pradesh high court on Friday refused to stay the Election Commission of India's (ECI) decision to transfer three IPS officers, including director general (intelligence) A B Venkateswara Rao. Following the orders from the high court, the state government transferred A B Venkateswara Rao and asked him to report at the police headquarters. 


The government also directed the DGP not to allot any poll-related duties to Venkateswara Rao till the elections are completed.

Chief minister N Chandrababu Naidu had accused the ECI of acting under the pressure of PM Narendra Modi and effecting the transfer of IPS officers. He said though DG (intelligence) was not involved in poll duty, the central poll body ordered his transfer. The government also sent a list with the names of Nalini Prabhat, Kumar Viswajit and Kripanand Tripati Ujela to the ECI for a new director general (intelligence).

On Tuesday night, the EC issued orders transferring A B Venkateswara Rao, Kadapa SP Rahul Dev Sharma and Srikakulam SP A Venkata Ratnam. The state government issued a GO complying with the EC order and transferred three officers on Tuesday but later cancelled the transfer of Venkateswara Rao. 

"
"
Jithender Reddy dons BJP cap, now officially 

","
HYDERABAD: It is official now. TRS sitting MP from Mahbubnagar Jithender Reddy quit TRS and joined BJP in the presence of BJP national president Amit Shah in Delhi on Wednesday. This is his second stint in BJP. He is also the second senior leader from Mahbubnagar joining BJP. Recently, Congress senior leader DK Aruna joined BJP and is contesting from Mahbubnagar Lok Sabha seat.


Jithender represented Mahbubnagar Lok Sabha and was the floor leader of TRS in the Lok Sabha. He was denied ticket by the party and Manne Srinivas Reddy was fielded as party candidate now. TRS reportedly denied ticket on the charges that he was thinking of quitting the party for past few months.

"
"
Setback for Anrak as HC allows SBI to go ahead with insolvency process 

","
HYDERABAD: In a major setback to Anrak Aluminium company, the Telangana high court on Thursday allowed an appeal filed by RBI and allowed SBI authorities to drag the company to the insolvency process at National Company Law Tribunal, Hyderabad. A bench of Justice Raghavendra Singh Chauhan and Justice T Amarnath Goud pronounced this order after hearing a writ appeal filed by RBI challening the order of a single judge who found fault with an RBI circular and also with SBI for initiating insolvency process even after agreeing to settle for the company’s one-time settlement offer of Rs 1,275 crore. The company took loans from a consortium of banks headed by SBI and the total dues stand at a staggering Rs 3,000 crore.


Anrak company, a joint venture firm floated by Penna industrial group and Ras Al Khaima of the United Arab Emirates, was supposed to set up an aluminium plant in Vizag Agency area with the help of raw bauxite supplied from AP Mineral Development Corporation. Following resistance from tribals, then AP government cancelled the agreement to supply bauxite to Anrak. 

The single judge found fault with SBI mainly on this ground that when the state government had failed to fulfil its commitment, it may not be fair to blame the company. RBI counsel S Niranjan Reddy, however, said that mere reference to NCLT would not harm the company and the tribunal-appointed resolution professional could suggest a resolution plan that may include restructuring of the company. 

Appearing for Anrak, senior counsel Raghunandan Rao told the bench that nothing would remain in their hands if the NCLT admits the plea and commences the insolvency resolution process and the bank may not get even the amount that was assured by them. “We agreed for a settlement of Rs 1,275 crore and have already paid Rs 400 crore. We would pay the remaining amount by the end of March,” he said. The bench did not agree with the company’s arguments.

The bench, however, suspended its judgement for a period of one month to enable the company to avail itself of legal remedies.


"
"
Budget deficit at OU rises to Rs 75 crore in 2019-20 

","
HYDERABAD: The Osmania University (OU) is reeling under an acute shortage of funds with its budget deficit increasing from Rs 63.18 crore in 2018-19 to Rs 75.01 crore in 2019-20. This was revealed during the varsity’s academic senate meeting held on Wednesday.


While presenting the budget for 2019-20, K Shankaraiah, the dean, faculty of commerce said: “In spite of pooling in resources available, there is still a shortfall of Rs 75.01 crore as against the total expenditure of Rs 617.66 crore.”

This deficit, according to officials, has been on the rise for last four years. While it was Rs 47.18 crore in 2016-17, it increased to Rs 75.01 crore in the ensuing academic year, affecting academic and infrastructural development.

OU vice-chancellor S Ramachandram attributed the deficit to state government’s failure in releasing block grants.

"
"
Raid finds kennel illegally operating as boarding centre 

","
HYDERABAD: Following a complaint about the suspicious death of a pet dog at a kennel in Boduppal, animal rights activists, on Thursday, raided the facility and found it was illegally operating as a boarding and breeding centre. Activists found 15 dogs at the kennel, all of them either unhealthy, malnourished or injured.


The incident came to light on Wednesday night, after the owner of the pet, M Sai Kumar, called the Compassionate Society for Animals’ (CSA) helpline to report that his Labrador kept at the kennel died under suspicious circumstances.

“My dog was very healthy when I dropped him at that place, before leaving the city for a few days. Later, when the kennel owner sent me a few pictures and a video, he appeared to be in the last stages of his ill health and was struggling to move and breathe,” said Sai Kumar adding, “I would have done something to save my dog from dying if the kennel owner had informed me when he fell sick. He did not even handover the body when I went there.”

Following Sai Kumar’s call, N Pravalika, founder and chairperson of CSA filed a complaint with the Medipally police station. The kennel owner was subsequently taken into custody and a case was registered under Section 429 (killing or maiming an animal) and 506 (criminal intimidation) of the Indian Penal Code (IPC) and 11(1) (a)—treating animals cruelly—of the Prevention of Cruelty to Animals Act.

“The kennel owner is now in our custody. On questioning him, he said that the dogs in his kennel belonged to a few pet owners who had left them at his kennel for a few days. Two of t he dogs, he said, belonged to People for Animals,” said Raghu Ramudu, sub-inspector, Medipally police station.

Speaking about the raid, Pravalika said that it was conducted after the police detained the owner. “When we got there we saw that the dogs were chained inside cramped cages infested with ticks,” she said and added, “While the pet owner who alerted us about the kennel also told us about three other dogs being in a critical condition, those dogs were missing when we went. We found only 15 dogs on Thursday.”

Activists are now awaiting a medical certificate from veterinary officials to rescue these animals.

"
"
Techie jumps to death in Chikkadpally: Hyderabad: Engineering student jumps off building, dies 

","
HYDERABAD: A 21-year-old final year B.Tech student committed suicide by jumping from the third floor of a building at Brindavan colony in Chikkadpally on Friday.


The incident occurred after the girl, Sushmitha, had forgotten to inform her parents about the examination fee and the college called her father asking him to pay it immediately with a fine. “The parents were unaware about the notification until the college informed them,’’ inspector Venkat Reddy said.

Sushmitha came out of the house, locked the door from outside and jumped. A case was registered under section 174 (suspicious death) of IPC. 

"
"
BJP’s Muralidhar Rao, 8 others booked for cheating 

","
HYDERABAD: A criminal case was filed on Tuesday against BJP national general secretary P Muralidhar Rao and eight others for allegedly collecting Rs 2.17 crore from a city-based realtor by promising him a nominated post in the central government. The victim also alleged he was lured by showing a purported letter with forged signature of Union minister Nirmala Sitharaman.


Muralidhar Rao, however, refuted the allegations and said he had nothing to do with the case.

Based on a court-referred complaint from T Pravarna Reddy (41), wife of realtor Mahipal Reddy from Champapet in Hyderabad, Saroornagar police on Tuesday registered a case under Sections 406 (criminal breach of trust), 420 (cheating), 468, 471 (forgery), 506 (criminal intimidation) and 120-B (criminal conspiracy) of the IPC and Section 156 (3) of the CrPC against Muralidhar Rao and eight others.

In Nov 2015, the complainant alleged, Eswar Reddy, a journalist, claiming to be closely associated with prominent BJP leaders, approached them saying he knew A Krishna Kishore, ‘the shadow’ of BJP leader Muralidhar Rao.

“Eswar Reddy claimed Krishna Kishore was capable of getting a nominated post in any department of the central government. My husband and I were reluctant to get the nominated post by spending a huge amount,” the complainant said.

'
We were pressured to accept proposal'

Later, Eswar again approached us along with Krishna Kishore and local BJP leader Manda Rama Chandra Reddy and pressured us to accept the proposal by saying that they would be able to get nominated membership of Pharma Exil, which functions under Union ministry of commerce & industries,” the complainant alleged. “Subsequently, the trio along with Rama Chandra Reddy’s close associates S Chandrashekar Reddy, Baba, Srikanth, G Srinivas and with active connivance of Muralidhar Rao, showed a photocopy of the letter purportedly signed by Nirmala Sitaraman, saying that my husband will be appointed chairperson of Pharma Exil and took Rs 2.17 crore from us,” the complainant alleged.

Muralidhar Rao said, “The complainant contacted me three years ago over phone about the same issue and I asked her to lodge a complaint with police. She did not do so. I knew some of the accused as part of my work. But I have got nothing to with the case or money.”

Saroornagar police inspector E Srinivas Reddy said a case was registered based on the court’s directions and investigations were on.

"
"
Sea fever grips Hyderabadis, many board luxury cruiseliners: Most bookings in India come from city 

","
Holidaymakers from the city have caught on to the trend of going on cruises. Whether it is to celebrate one’s wedding anniversary, birthday or a festival, people from the city are travelling across the globe on cruise liners.


According to sources from the Cruise Line International Association (CLIA), people from the city are among a rising number of Indians going on voyages every year.

International cruise line operators say that over the last two years city residents have been going on cruises in Europe, Mediterranean, Caribbean, Alaska, Galapagos and Singapore.




The number of international travelers heading on cruises from here have gone up by 37% in 2018 as compared to 2017, according to the CLIA sources. Around 22% of cruisers from the city go on family tours, while the rest go on mostly corporate and business tours.

Confirming the spurt in booking for cruise tours from the city, local travels agents said the demand is more for luxury ships which have snazzy restaurants and lodging facilities.

“Higher value bookings for luxury ships come to us more from Hyderabad rather than other cities in the country,” Varun Chadda of Tirun Travel Marketing, representative of Royal Caribbean International Cruises in India, told TOI.

Local travel agents design tours that cost from $180 to $2,500 a person. Fares can go higher in peak seasons depending on the facilities asked for.

Surprisingly, even though Visakhapatnam is closer to the city, people embark on international cruises from Mumbai, Kochi, Dubai and Singapore.

“Talks are going on to boost the infrastructure at Vizag port which is known for operating cruises to Port Blair, Andaman and Nicobar Islands. Dhananjay Joshi, assistant director of Andhra Pradesh Tourism Authority has already written to us in this regard,” said Chadda.

"
"
V Sunitha Laxma Reddy meets KCR, to board Car soon 

","
HYDERABAD: The exodus from the Congress is continuing with former minister V Sunitha Laxma Reddy set to join TRS. She would be joining the ruling party on April 3, at the public meeting in Medak parliamentary constituency to be addressed by chief minister K Chandrasekhar Rao.


Sunitha is the third important woman leader and former minister to leave the Congress. Earlier, Sabitha Indra Reddy and DK Aruna quit the party to join TRS and BJP, respectively. All three women leaders had served as ministers in previous Congress regimes in the undivided state.

The Congress reacted swiftly and suspended Sunitha Laxma Reddy from the party, hours after she met CM KCR on Tuesday. The grand old party also suspended ex-MLA and Nalgonda-Bhuvanagiri DCC ex-president Bikshmaiah Goud and TPCC general secretary Palle Laxman Kumar Goud. Both joined the ruling TRS. Bikshmaiah announced that he was quitting the party to protest against the Komatireddy brothers’ high-handed attitude and lack of leadership qualities.

Even BJP had tried to woo Sunitha into the saffron party camp but she refused to join.

She had denied that she was going to join BJP and stated that she would stay put in Congress.

Sunitha had been upset with the Congress leadership for ignoring her despite repeated pleas to give her the Medak Lok Sabha seat.

The Congress gave it to G Anil Kumar. She had been staying away from party programmes for the past few days. She met TRS working president KT Rama Rao on Tuesday and told her decision to join the TRS.

Sunitha was elected as Congress MLA from Narsapur Assembly Constituency in Medak.

She was elected for three terms from the same constituency.

She served as minister in the cabinets of K Rosaiah and N Kiran Kumar Reddy.

"
"
When netas give street food a political tadka 

","
Hyderabad: Prime Minister Narendra Modi may well be the most well-known ‘chaiwala’ of the nation, but there are other lesser-known chaiwalas in the two Telugu states trying to strike a chord with the electorate. They are those who are stirring a gastronomic delight in the cauldron of ‘khichdi politics’. 

As the election date draws closer, candidates are trying every trick in their political bag — from lavish spending to vote-buying and to literally falling at voters’ feet — to ensure poll success. Some brewed cups of India’s favourite ‘adrak chai’, others did deep-fried crunchy ‘pakoda politics’, while some others tried their hand at crispy masala dosa or spicy ‘mirchi bhajji politics.

Dosa: Batter of success?

With assets worth Rs 75 crore, Vasundhara Devi probably must have never tried her hand at making a dosa or iron clothes in her life. The wife of actor and sitting TDP MLA, Nandamuri Balakrishna, while campaigning for her husband in Hindupur constituency was seen ironing clothes at a laundry shop in the constituency, and even making dosas at a street corner. Devi then requested everyone to vote for her husband Balakrishna. The husband-wife duo even headed to a local Anjaneya Swamy temple to seek the blessings of Lord Hanuman for a possible victory in the elections. Balakrishna is worth over Rs 100 crore, both movable and immovable assets put together.

The garland weaver

Tirupati is the abode of Lord Venkateswara, known as alankarapriya — the one who loves jewellery and garlands. Fragrant flowers play a major role in daily rituals and decoration of Lord Venkateswara, an eye-feast for lakhs of his ‘bhakts’. Devotees’ love for the Lord is mainly expressed in offering garlands, a major source of livelihood for locals, many of whom are voters. If it’s ‘the art of making garlands’, one must learn from former MP and senior Congress leader, Chinta Mohan, who is trying his luck from the Tirupati Lok Sabha seat. During his campaign, the seasoned politician was seen with vendors, intricately weaving pearly-white jasmine buds with tulsi leaves to string a mala. Will the ‘flower power’ bloom for this six-time MP and former Union minister is something that remains to be seen, but for now he will be facing formidable rivals like Panabaka Lakshmi (TDP) and Balli Durgaprasada Rao (YSRCP).

Andhra Chaiwala

Modi’s ‘chaiwala’ image spawned national ‘charchas’, almost becoming a symbolism of national politics. Chai with an extra adrak is often brewed with hot politics at tea stalls across India, and Pyakaraopeta in Visakhapatnam perhaps is no exception. Probably inspired by Modi’s tea-boy background, Bangaraiah, a doctor with the King George Hospital, is frequenting tea stalls not just to seek votes but to make a hot cuppa over politics. The doctor, contesting on TDP ticket in Pyakaraopeta MLA constituency, saw tea stall as the best beginning to become part of that symbolism. Remains to be seen if he can doctor a victory in the elections over chai politics.

Puri politics

Main toh raste se ja raha tha, main toh bhel puri kha raha tha, is how Govinda expressed his love for Karisma Kapoor and bhel puri in Coolie No. 1. In Anakapalle, people don’t relish bhel puri as much as pesarattu and puri with potato curry. Jana Sena MLA candidate for Anakapalle constituency, Paruchuri Bhaskar Rao, thought that if Balakrishna’s wife can make dosas, he can fry a crispy puri over politics. On campaign trail, Bhaskar Rao, a cousin of Ganta Srinivasa Rao, the HRD minister of Andhra Pradesh, tweaked the Coolie No 1 song to Main toh raste se ja raha tha, main toh puri bana raha tha.

Barber politics

In the 2018 Assembly elections, Muthireddy Yadagiri Reddy of Telangana Rashtra Samithi (TRS) set a new benchmark in political canvassing. He showed off his impressive shaving skills at a barber’s shop in his Jangaon constituency, well in a traditional wet shave style by applying rich lather on the beard of a customer. Muthireddy had clean shave when he earned over 91,000 votes — almost 30,000 more than his nearest rival Ponnala Lakshmaiah of Congress — in the Assembly elections.


"
"
Will save Bison Polo, Gymkhana: Revanth Reddy 

","
SECUNDERABAD: Telangana Congress leader A Revanth Reddy has vowed to save Bison Polo and Gymkhana grounds, where the government is planning to construct a new secretariat and legislative assembly. Revanth visited Bison Polo and Gymkhana grounds in Secunderabad Cantonment on Tuesday. “I am here to save the Bison polo and Gymkhana grounds. I will fight with the central and state governments till the end to protect these two lung spaces,” he said.


He later interacted with sportspersons, youngsters and morning walkers at the Parade grounds. Revanth said, “If I win the Lok Sabha seat, I assure you that I will spend from my MPLADS funds to protect Bison Polo and Gymkhana grounds. These two iconic grounds have historical value and are the best playgrounds in Telangana for players at state, national and international levels.”

"
"
Girl drowns: Hyderabad: Five-year-old girl drowns in swimming pool 

","
HYDERABAD: A five-year-old girl drowned accidentally in a swimming pool at Surya Nagar in Alwal. The incident occurred on March 22, but she died on Wednesday morning while undergoing treatment at a private hospital. 


The deceased girl, Aadhya Rao, is a resident of Father Balaiah Nagar Colony of Alwal and a class one student. 

The incident happened on March 22, when the girl went swimming even after being warned by the pool management. 

""Usually, she goes for her swimming classes between 5pm to 6pm, but on that day, she has to go for her dance class so she went swimming late at around 7.20pm,"" said Alwal inspector M Mattaiah. 

The girl went to the deeper side of the pool and drowned. The staff of the pool pulled her out of the water and she was shifted to a private hospital. 

She died on Wednesday morning while undergoing treatment and her body was shifted to Gandhi Hospital mortuary. A case of suspicious death was registered at the Alwal Police station. 

"
"
Rs 2.8 crore seized during vehicle checking drive 

","
HYDERABAD: Police has seized Rs 2.84 crore during vehicle checking drive in last 24 hours. Chaitanyapuri police seized Rs 1 crore from Sandeep, an employee of businessman T Venkata Siva Maheswara Rao, at Kothapet on Tuesday. Cops intercepted an auto in which Sandeep was travelling and seized the money. Sandeep told police that his employer gave him the cash at Khairatabad Metro station to deliver at his house. Police handed over the cash to income tax sleuths.


During a search at Rajiv Chowk, cops seized Rs 1.84 lakh from an i20 car. In another case, SOT sleuths of Rachakonda commissionerate seized Rs 10.3 lakh from Praveen Kumar near Ramanthapur lake on Tuesday. On Wednesday, Begum Bazar police seized Rs 14.7 lakh cash and 28.6 tola gold from four persons at Alaska junction.

"
"
Chandrababu Naidu and KTR engage in Twitter spat 

","
HYDERABAD: Andhra Pradesh chief minister N Chandrababu Naidu and TRS working president K T Rama Rao engaged in a spat on Twitter on Wednesday with the TDP president making a statement that people from AP are beaten up in Telangana.


Naidu also shared a video of him campaigning for the TDP along with NCP leader and former chief minister of Jammu and Kashmir, Farooq Abdullah. In his speech, he pointed out that TRS leader and Telangana chief minister K Chandrasekhar Rao had described the people of Andhra as ‘drohulu’ and that they were looters. “KCR said he would take back our houses and properties of AP origin people in Telangana. He also said if they set foot in Telangana, he would break their legs. He said we had come from Madras to settle in Telangana and would drive us away,” Naidu said.

Naidu said when Sonia Gandhi had said she would give special status to AP after bifurcation, KCR also demanded the same for Telangana with his litigations.

Naidu then questioned in the tweet whether it was proper for YSRCP leader Y S Jagan Mohan Reddy to join hands with TRS. “Jaganmohan Reddy asks what is wrong with joining hands with KCR. Is it right what he is doing?,” Naidu asked the crowd asking them to lift their hands to agree with him that Jangan was wrong.

Reacting to Naidu’s remarks, TRS working president K T Rama Rao said: “I wonder why you/TDP were desperately wanting to align with TRS in recently held Telangana elections Chandrababu Naidu garu?”

It may be mentioned in the December 2018 assembly polls, Naidu wanted to align with the TRS but KCR refused. Naidu himself said this during the election campaign at that time.

In a tweet, KTR also expressed displeasure at BJP workers passing nasty comments on Twitter. “I sincerely thank the BJP leadership for helping me identify to mute/block the trolls/bhakts by adding the prefix ‘chowkidar’. It’s okay to voice your opinion guys but getting downright ugly with nasty comments isn’t what democracy is about. Not cool at all,” he said.

"
"
Birthday party: T’wood celebs put their party shoes on for this b’day bash 

","
It was a birthday party to remember for socialite Venu Tallamudi as a host of his friends and well-wishers turned up at a plush venue in Manikonda and partied till the wee hours of the night. 


A host of celebs from Tollywood were among the 80-odd guests who graced the occasion to wish the birthday boy. 




Peppy Western hits spun by the in-house DJ created the perfect ambience for the guests who let their hair down and broke into a jig setting the dance floor on fire. 




 Conversations revolved around cinema as the invitees were treated to some lip-smacking biryani and kebabs. 




"
"
Visa racket: Cop, travel agent held 

","
HYDERABAD: The Cyberabad police arrested two people including an immigration officer on Thursday within days of busting an international human trafficking racket.


A total of 18 persons, including two employees of different airlines and a constable, were taken into custody on March 20. This was after 70 people attempted to go to Kuwait with tampered visas.

Police nabbed Mohammed Manzoor Khan, 49, an immigration officer and head constable in Mahbubnagar district and Penigilapati Anjaneyulu Naidu, 52, a travel agent from Mumbai.

According to the police, Manzoor was in central deputation from Mahbubnagar police to the Bureau of immigration. The accused and his associate had taken huge sums of money to help foreign travellers get visas without proper documents for over two years.

Naidu on the other hand was running a Protector of Emigrants (POE) registered licensed travel agency, Sairam Travels, in Mumbai. According to the police, the accused would courier passports and entry visas to the Kuwaiti Embassy in Mumbai and get passports stamped without POE clearance. These passports would then be sent back to Hyderabad. Police have seized 10 Indian passports from their possession.

After the police busted the fake passport and visa racket, DCP Shamshabad held a meeting at Rajiv Gandhi International Airport with managers of all airlines that have international flights.

N Prakash Reddy, DCP, addressed the meeting and gave information about the recent arrests where two employees of different airlines were also nabbed.

"
"
Facing losses, farmers may give up on turmeric 

","
HYDERABAD: The turmeric farmers stood their ground on the last day of withdrawl of nominations as they get ready to cross swords with chief minister’s daughter K Kavitha in Nizamabad Lok Sabha constituency. They also made their point by drawing national attention but what could be their comeuppance is their move to shift to other crops as turmeric is draining their resources as what they call causing a lot of financial stress.


Interacting with TOI, Malla Reddy, a 40-year-old grower from Mupkal village in Balkonda mandal, said they did not waver despite being slapped with several cases and told to withdraw nominations. “We stuck to our guns. The idea to enter the poll fray and file nominations got its wings in our village first. Later, we passed a resolution involving various farmers’ groups,” he said. Malla Reddy has three acres of land where he cultivated turmeric. He incurred a loss of Rs 50,000 per acre. “I have a son who is doing a multimedia course in Hyderabad and another son who is in school. After the heavy loss, I am forced to take loans to pay their fees,” he said.

P Pravin, 35, from Balkonda says he will immediately shift to alternative crops as turmeric crop was not feasible. He cultivated turmeric in six acres and red jowar in three acres. “We got Rs 12,000 per quintal in 2008. Now, we do not get even Rs 5,000, whereas the cost of production has gone up by 30%. The labour cost has gone up from Rs 10,000 to Rs 25,000,” he rues.

Sama Swami Reddy ridicules the market price of Rs 4,500-Rs 5,000 per quintal of turmeric. “We get ?45 per kg while its cost in the open export is over ?200. The government should fix the MSP at Rs 10,000 a quintal if not Rs 15,000,” he argues.

Like Swami, several growers see hope in turmeric board which they believe will help them have direct access to export market. “There will be strict monitoring of cultivation and price,” a farmer said.

"
